timestamp,device,packet_rate,byte_rate,conn_count,tcp_syn,udp_ratio,label
2024-01-01 09:30:30,baby_monitor,7.446,3828.1,2,1,0.307,benign
2024-01-01 09:30:35,baby_monitor,10.53,4068.3,2,0,0.301,benign
2024-01-01 09:30:40,doorbell,21.662,6293.6,5,0,0.541,benign
2024-01-01 09:30:45,doorbell,8.306,5028.8,3,1,0.212,benign
2024-01-01 09:30:50,doorbell,12.932,2915.6,4,1,0.335,benign
2024-01-01 09:30:55,doorbell,8.572,4425.2,3,1,0.016,benign
2024-01-01 09:31:00,doorbell,25.842,13043.7,7,0,0.797,attack
2024-01-01 09:31:05,thermostat,48.949,11324.9,8,0,0.885,attack
2024-01-01 09:31:10,doorbell,3.369,4033.0,7,1,0.125,benign
2024-01-01 09:31:15,doorbell,14.398,5496.8,4,1,0.35,benign
2024-01-01 09:31:20,thermostat,3.147,7427.3,1,0,0.358,benign
2024-01-01 09:31:25,doorbell,13.745,5692.1,1,0,0.34,benign
2024-01-01 09:31:30,thermostat,9.395,6951.4,2,1,0.242,benign
2024-01-01 09:31:35,doorbell,5.789,4133.6,2,0,0.227,benign
2024-01-01 09:31:40,doorbell,7.683,4987.5,3,0,0.055,benign
2024-01-01 09:31:45,thermostat,12.624,4957.2,3,1,0.294,benign
2024-01-01 09:31:50,webcam,20.741,5178.0,2,1,0.367,benign
2024-01-01 09:31:55,baby_monitor,15.342,16998.6,8,1,0.833,attack
2024-01-01 09:32:00,thermostat,5.964,3621.5,3,1,0.339,benign
2024-01-01 09:32:05,thermostat,4.685,5971.0,2,0,0.057,benign
2024-01-01 09:32:10,doorbell,8.54,2558.2,4,0,0.42,benign
2024-01-01 09:32:15,doorbell,13.908,2996.4,2,0,0.161,benign
2024-01-01 09:32:20,thermostat,9.188,19265.5,15,0,0.925,attack
2024-01-01 09:32:25,thermostat,9.281,4234.8,8,2,0.504,benign
2024-01-01 09:32:30,baby_monitor,13.713,6094.3,2,0,0.321,benign
2024-01-01 09:32:35,webcam,7.631,7547.4,5,2,0.608,benign
2024-01-01 09:32:40,webcam,1.998,1528.3,2,1,0.207,benign
2024-01-01 09:32:45,thermostat,10.22,6689.4,5,2,0.296,benign
2024-01-01 09:32:50,doorbell,15.755,5973.4,3,2,0.317,benign
2024-01-01 09:32:55,baby_monitor,5.428,7460.6,2,0,0.222,benign
2024-01-01 09:33:00,baby_monitor,3.565,3227.7,3,1,0.101,benign
2024-01-01 09:33:05,webcam,10.784,7176.9,1,0,0.161,benign
2024-01-01 09:33:10,thermostat,10.917,3890.9,3,0,0.069,benign
2024-01-01 09:33:15,thermostat,7.383,6582.2,0,0,0.178,benign
2024-01-01 09:33:20,doorbell,6.708,4946.0,1,0,0.18,benign
2024-01-01 09:33:25,baby_monitor,9.482,6156.2,2,2,0.362,benign
2024-01-01 09:33:30,webcam,5.38,5073.3,2,1,0.662,benign
2024-01-01 09:33:35,thermostat,5.384,2240.9,0,0,0.335,benign
2024-01-01 09:33:40,doorbell,12.587,319.2,0,0,0.112,benign
2024-01-01 09:33:45,baby_monitor,5.198,5314.9,3,1,0.51,benign
2024-01-01 09:33:50,webcam,3.686,4604.4,3,0,0.312,benign
2024-01-01 09:33:55,doorbell,6.701,5597.3,1,1,0.048,benign
2024-01-01 09:34:00,baby_monitor,7.467,4621.8,3,0,0.836,benign
2024-01-01 09:34:05,doorbell,11.475,8027.1,5,1,0.328,benign
2024-01-01 09:34:10,doorbell,6.982,5345.8,4,0,0.351,benign
2024-01-01 09:34:15,baby_monitor,16.926,4329.6,0,0,0.119,benign
2024-01-01 09:34:20,baby_monitor,9.707,5506.0,1,0,0.312,benign
2024-01-01 09:34:25,webcam,6.259,4357.0,3,0,0.402,benign
2024-01-01 09:34:30,webcam,11.26,5139.4,3,1,0.375,benign
2024-01-01 09:34:35,webcam,16.793,3173.8,2,0,0.156,benign
2024-01-01 09:34:40,doorbell,12.435,4987.1,7,1,0.262,benign
2024-01-01 09:34:45,doorbell,4.229,4283.2,1,0,0.392,benign
2024-01-01 09:34:50,thermostat,7.771,3315.9,4,0,0.269,benign
2024-01-01 09:34:55,thermostat,10.457,7963.6,2,0,0.312,benign
2024-01-01 09:35:00,thermostat,12.208,3374.4,3,1,0.064,benign
2024-01-01 09:35:05,thermostat,8.564,5010.4,1,0,0.103,benign
2024-01-01 09:35:10,doorbell,8.015,3795.8,6,0,0.269,benign
2024-01-01 09:35:15,webcam,19.436,5445.6,5,1,0.093,benign
2024-01-01 09:35:20,doorbell,12.516,3088.4,2,0,0.458,benign
2024-01-01 09:35:25,webcam,11.276,6260.5,4,1,0.166,benign
2024-01-01 09:35:30,webcam,7.123,8054.2,0,0,0.198,benign
2024-01-01 09:35:35,baby_monitor,5.341,3740.7,3,1,0.285,benign
2024-01-01 09:35:40,webcam,11.364,6825.5,2,0,0.207,benign
2024-01-01 09:35:45,doorbell,13.119,4427.2,4,1,0.169,benign
2024-01-01 09:35:50,doorbell,9.309,7258.7,2,0,0.466,benign
2024-01-01 09:35:55,thermostat,12.531,8282.7,3,1,0.346,benign
2024-01-01 09:36:00,webcam,12.672,4649.4,6,3,0.571,benign
2024-01-01 09:36:05,doorbell,13.504,2719.6,2,0,0.748,benign
2024-01-01 09:36:10,doorbell,4.191,6422.1,3,2,0.324,benign
2024-01-01 09:36:15,thermostat,7.874,5336.6,2,0,0.424,benign
2024-01-01 09:36:20,doorbell,11.668,5752.7,5,0,0.24,benign
2024-01-01 09:36:25,thermostat,9.55,4490.2,3,0,0.377,benign
2024-01-01 09:36:30,thermostat,12.69,3673.3,3,0,0.443,benign
2024-01-01 09:36:35,doorbell,11.273,6740.5,4,0,0.155,benign
2024-01-01 09:36:40,doorbell,2.779,5479.7,3,0,0.148,benign
2024-01-01 09:36:45,baby_monitor,14.921,2834.7,8,1,0.082,benign
2024-01-01 09:36:50,webcam,7.414,6030.3,4,0,0.295,benign
2024-01-01 09:36:55,webcam,6.08,5729.3,1,0,0.183,benign
2024-01-01 09:37:00,thermostat,14.703,4512.1,3,0,0.421,benign
2024-01-01 09:37:05,baby_monitor,12.261,7429.7,0,1,0.684,benign
2024-01-01 09:37:10,baby_monitor,15.61,4072.7,2,0,0.274,benign
2024-01-01 09:37:15,thermostat,10.508,4746.5,2,1,0.059,benign
2024-01-01 09:37:20,webcam,7.827,6153.0,1,0,0.452,benign
2024-01-01 09:37:25,doorbell,9.967,5115.1,3,0,0.245,benign
2024-01-01 09:37:30,thermostat,5.555,2923.4,3,0,0.197,benign
2024-01-01 09:37:35,webcam,4.624,5275.7,3,0,0.176,benign
2024-01-01 09:37:40,webcam,6.87,4378.4,0,0,0.071,benign
2024-01-01 09:37:45,baby_monitor,17.652,6285.5,3,0,0.451,benign
2024-01-01 09:37:50,doorbell,7.205,5226.8,5,0,0.558,benign
2024-01-01 09:37:55,webcam,3.729,5141.8,2,0,0.344,benign
2024-01-01 09:38:00,doorbell,8.676,3427.6,1,1,0.359,benign
2024-01-01 09:38:05,webcam,7.159,4655.0,2,0,0.068,benign
2024-01-01 09:38:10,doorbell,15.041,6455.2,3,1,0.095,benign
2024-01-01 09:38:15,doorbell,17.095,3835.2,5,1,0.378,benign
2024-01-01 09:38:20,doorbell,7.659,4951.2,1,1,0.1,benign
2024-01-01 09:38:25,webcam,10.504,3595.3,0,0,0.432,benign
2024-01-01 09:38:30,thermostat,10.899,3224.2,2,0,0.505,benign
2024-01-01 09:38:35,webcam,9.125,4872.7,4,2,0.49,benign
2024-01-01 09:38:40,baby_monitor,8.373,5260.7,1,0,0.231,benign
2024-01-01 09:38:45,webcam,5.883,7990.8,5,0,0.472,benign
2024-01-01 09:38:50,doorbell,3.413,4316.8,2,0,0.516,benign
2024-01-01 09:38:55,baby_monitor,5.866,4924.7,1,0,0.23,benign
2024-01-01 09:39:00,doorbell,8.977,3124.9,2,1,0.095,benign
2024-01-01 09:39:05,baby_monitor,4.367,5918.4,5,1,0.472,benign
2024-01-01 09:39:10,doorbell,10.258,5597.1,0,0,0.187,benign
2024-01-01 09:39:15,baby_monitor,9.636,7232.6,4,1,0.227,benign
2024-01-01 09:39:20,doorbell,7.165,6667.4,3,0,0.437,benign
2024-01-01 09:39:25,baby_monitor,38.707,19292.2,4,0,0.74,attack
2024-01-01 09:39:30,webcam,4.769,4294.9,2,0,0.158,benign
2024-01-01 09:39:35,baby_monitor,13.397,5307.0,4,2,0.448,benign
2024-01-01 09:39:40,doorbell,13.296,4833.5,4,1,0.403,benign
2024-01-01 09:39:45,webcam,19.341,16888.2,6,0,0.766,attack
2024-01-01 09:39:50,baby_monitor,5.275,6239.3,3,0,0.196,benign
2024-01-01 09:39:55,webcam,5.904,4555.4,5,0,0.238,benign
2024-01-01 09:40:00,webcam,11.924,2807.0,1,0,0.348,benign
2024-01-01 09:40:05,thermostat,10.884,7000.1,3,1,0.177,benign
2024-01-01 09:40:10,webcam,50.329,16137.7,10,0,0.89,attack
2024-01-01 09:40:15,webcam,15.353,4520.8,2,0,0.578,benign
2024-01-01 09:40:20,webcam,13.55,12776.1,6,0,0.798,attack
2024-01-01 09:40:25,baby_monitor,11.736,5112.3,2,1,0.136,benign
2024-01-01 09:40:30,doorbell,15.083,6977.9,3,0,0.205,benign
2024-01-01 09:40:35,doorbell,7.963,2105.3,5,1,0.138,benign
2024-01-01 09:40:40,baby_monitor,9.232,4404.2,5,2,0.332,benign
2024-01-01 09:40:45,baby_monitor,8.6,7398.6,2,0,0.344,benign
2024-01-01 09:40:50,webcam,8.777,5844.8,3,1,0.241,benign
2024-01-01 09:40:55,webcam,13.376,7658.9,0,0,0.181,benign
2024-01-01 09:41:00,doorbell,19.117,3167.3,4,3,0.227,benign
2024-01-01 09:41:05,doorbell,38.201,21067.0,4,0,0.932,attack
2024-01-01 09:41:10,webcam,7.325,6518.3,6,1,0.677,benign
2024-01-01 09:41:15,webcam,10.519,2477.4,2,0,0.242,benign
2024-01-01 09:41:20,webcam,6.34,4556.7,4,0,0.317,benign
2024-01-01 09:41:25,doorbell,6.656,4840.2,4,0,0.584,benign
2024-01-01 09:41:30,baby_monitor,9.046,2570.7,2,0,0.112,benign
2024-01-01 09:41:35,baby_monitor,6.57,4588.1,4,2,0.168,benign
2024-01-01 09:41:40,thermostat,7.045,6309.8,1,1,0.101,benign
2024-01-01 09:41:45,webcam,10.406,4413.6,1,0,0.452,benign
2024-01-01 09:41:50,doorbell,11.663,5363.2,3,1,0.324,benign
2024-01-01 09:41:55,thermostat,11.525,5374.1,4,1,0.056,benign
2024-01-01 09:42:00,thermostat,27.94,10414.9,8,1,0.843,attack
2024-01-01 09:42:05,doorbell,4.942,3942.2,2,0,0.148,benign
2024-01-01 09:42:10,baby_monitor,6.409,5988.2,4,0,0.449,benign
2024-01-01 09:42:15,thermostat,27.633,9920.4,7,1,0.779,attack
2024-01-01 09:42:20,baby_monitor,14.779,5012.9,1,0,0.29,benign
2024-01-01 09:42:25,thermostat,23.725,7078.2,3,0,0.422,benign
2024-01-01 09:42:30,webcam,10.708,4328.9,0,1,0.249,benign
2024-01-01 09:42:35,webcam,12.811,3909.0,1,1,0.044,benign
2024-01-01 09:42:40,baby_monitor,4.662,6088.3,3,1,0.366,benign
2024-01-01 09:42:45,baby_monitor,12.659,5245.1,3,1,0.041,benign
2024-01-01 09:42:50,doorbell,20.86,6118.2,2,2,0.503,benign
2024-01-01 09:42:55,doorbell,6.397,5057.7,0,0,0.168,benign
2024-01-01 09:43:00,webcam,7.155,1417.6,4,0,0.297,benign
2024-01-01 09:43:05,thermostat,13.562,6769.9,1,0,0.416,benign
2024-01-01 09:43:10,baby_monitor,9.443,8105.0,3,1,0.225,benign
2024-01-01 09:43:15,doorbell,3.254,6926.1,1,0,0.012,benign
2024-01-01 09:43:20,webcam,7.361,100.0,3,0,0.209,benign
2024-01-01 09:43:25,webcam,17.063,5676.6,4,3,0.133,benign
2024-01-01 09:43:30,baby_monitor,8.179,4299.9,2,1,0.288,benign
2024-01-01 09:43:35,thermostat,8.176,3373.6,2,1,0.226,benign
2024-01-01 09:43:40,thermostat,13.182,5184.1,0,0,0.195,benign
2024-01-01 09:43:45,webcam,10.881,4776.6,3,0,0.234,benign
2024-01-01 09:43:50,webcam,7.974,5763.0,2,1,0.358,benign
2024-01-01 09:43:55,doorbell,6.93,5084.9,3,1,0.282,benign
2024-01-01 09:44:00,doorbell,28.752,3318.8,2,1,0.191,benign
2024-01-01 09:44:05,baby_monitor,15.81,4135.1,6,2,0.554,benign
2024-01-01 09:44:10,thermostat,11.574,3893.1,3,0,0.121,benign
2024-01-01 09:44:15,baby_monitor,11.903,2425.3,1,1,0.739,benign
2024-01-01 09:44:20,baby_monitor,8.802,2942.5,2,0,0.207,benign
2024-01-01 09:44:25,webcam,10.823,4683.4,3,0,0.562,benign
2024-01-01 09:44:30,thermostat,8.375,7135.6,5,0,0.293,benign
2024-01-01 09:44:35,baby_monitor,6.117,4196.7,4,0,0.066,benign
2024-01-01 09:44:40,thermostat,11.013,3863.9,1,0,0.453,benign
2024-01-01 09:44:45,doorbell,8.043,3228.1,0,1,0.205,benign
2024-01-01 09:44:50,webcam,11.269,5045.8,7,2,0.661,benign
2024-01-01 09:44:55,doorbell,12.208,6768.9,4,1,0.552,benign
2024-01-01 09:45:00,baby_monitor,11.533,8004.0,1,0,0.304,benign
2024-01-01 09:45:05,webcam,5.876,5428.1,1,0,0.094,benign
2024-01-01 09:45:10,doorbell,7.644,5210.0,5,0,0.271,benign
2024-01-01 09:45:15,thermostat,39.83,9027.2,10,2,0.9,attack
2024-01-01 09:45:20,webcam,14.216,4435.2,2,1,0.286,benign
2024-01-01 09:45:25,webcam,13.89,5943.8,4,1,0.642,benign
2024-01-01 09:45:30,doorbell,6.591,4527.7,2,0,0.127,benign
2024-01-01 09:45:35,thermostat,4.884,4756.6,1,0,0.17,benign
2024-01-01 09:45:40,webcam,24.234,4962.0,5,1,0.526,benign
2024-01-01 09:45:45,thermostat,11.332,4113.8,6,3,0.254,benign
2024-01-01 09:45:50,webcam,4.557,4887.5,1,0,0.256,benign
2024-01-01 09:45:55,baby_monitor,7.1,1970.9,2,0,0.238,benign
2024-01-01 09:46:00,webcam,14.478,5823.3,0,0,0.162,benign
2024-01-01 09:46:05,webcam,21.577,8527.7,2,2,0.298,benign
2024-01-01 09:46:10,baby_monitor,19.975,4171.9,4,0,0.179,benign
2024-01-01 09:46:15,webcam,11.12,5560.8,2,0,0.079,benign
2024-01-01 09:46:20,doorbell,29.793,14794.2,5,0,0.939,attack
2024-01-01 09:46:25,doorbell,5.602,6920.3,1,0,0.326,benign
2024-01-01 09:46:30,thermostat,9.708,4603.5,3,0,0.284,benign
2024-01-01 09:46:35,webcam,5.975,2295.0,2,0,0.256,benign
2024-01-01 09:46:40,thermostat,7.679,5400.8,2,0,0.266,benign
2024-01-01 09:46:45,doorbell,13.555,5192.9,1,0,0.474,benign
2024-01-01 09:46:50,doorbell,25.583,11944.4,8,0,0.798,attack
2024-01-01 09:46:55,doorbell,8.098,4799.7,4,0,0.071,benign
2024-01-01 09:47:00,webcam,9.118,5215.5,3,0,0.662,benign
2024-01-01 09:47:05,webcam,25.853,5542.6,2,1,0.706,benign
2024-01-01 09:47:10,webcam,5.306,5479.7,6,1,0.303,benign
2024-01-01 09:47:15,webcam,10.599,4673.5,2,1,0.489,benign
2024-01-01 09:47:20,baby_monitor,19.18,5576.4,3,0,0.198,benign
2024-01-01 09:47:25,doorbell,9.106,4572.5,2,1,0.531,benign
2024-01-01 09:47:30,webcam,15.681,5963.0,5,1,0.108,benign
2024-01-01 09:47:35,thermostat,4.715,4058.8,2,0,0.288,benign
2024-01-01 09:47:40,webcam,8.484,5109.6,2,0,0.197,benign
2024-01-01 09:47:45,webcam,6.286,2564.4,5,1,0.019,benign
2024-01-01 09:47:50,baby_monitor,9.062,4445.1,2,0,0.084,benign
2024-01-01 09:47:55,baby_monitor,9.15,5851.2,2,0,0.211,benign
2024-01-01 09:48:00,doorbell,9.586,3449.4,6,0,0.217,benign
2024-01-01 09:48:05,baby_monitor,44.983,9433.8,6,0,0.731,attack
2024-01-01 09:48:10,webcam,10.487,4628.6,7,1,0.849,attack
2024-01-01 09:48:15,doorbell,6.95,2947.9,0,0,0.151,benign
2024-01-01 09:48:20,webcam,10.276,3340.3,3,0,0.206,benign
2024-01-01 09:48:25,baby_monitor,3.347,5152.6,2,0,0.365,benign
2024-01-01 09:48:30,webcam,12.275,5500.1,3,1,0.225,benign
2024-01-01 09:48:35,doorbell,6.887,4915.9,4,0,0.314,benign
2024-01-01 09:48:40,webcam,8.559,4426.1,2,0,0.24,benign
2024-01-01 09:48:45,doorbell,13.77,4431.3,8,3,0.543,benign
2024-01-01 09:48:50,doorbell,15.996,6074.1,0,0,0.408,benign
2024-01-01 09:48:55,doorbell,12.441,5319.2,6,1,0.403,benign
2024-01-01 09:49:00,doorbell,5.23,4499.1,3,1,0.077,benign
2024-01-01 09:49:05,doorbell,12.167,6939.9,1,0,0.154,benign
2024-01-01 09:49:10,doorbell,12.529,7925.0,1,0,0.511,benign
2024-01-01 09:49:15,webcam,26.394,7526.0,8,2,0.768,attack
2024-01-01 09:49:20,doorbell,17.142,5783.8,3,2,0.318,benign
2024-01-01 09:49:25,doorbell,9.7,9634.8,5,1,0.11,benign
2024-01-01 09:49:30,baby_monitor,16.85,5420.3,0,0,0.062,benign
2024-01-01 09:49:35,webcam,16.804,5173.2,1,0,0.687,benign
2024-01-01 09:49:40,thermostat,12.685,4916.4,2,0,0.236,benign
2024-01-01 09:49:45,doorbell,39.415,21107.4,7,0,0.894,attack
2024-01-01 09:49:50,doorbell,11.481,6132.3,2,0,0.573,benign
2024-01-01 09:49:55,doorbell,18.773,3132.8,4,2,0.3,benign
2024-01-01 09:50:00,doorbell,14.771,4960.3,3,1,0.092,benign
2024-01-01 09:50:05,doorbell,5.545,1595.8,2,0,0.185,benign
2024-01-01 09:50:10,doorbell,11.16,4686.0,2,0,0.474,benign
2024-01-01 09:50:15,doorbell,6.129,3646.0,3,0,0.188,benign
2024-01-01 09:50:20,doorbell,6.79,5508.8,2,0,0.637,benign
2024-01-01 09:50:25,webcam,7.822,2515.4,1,0,0.078,benign
2024-01-01 09:50:30,doorbell,4.482,4231.5,3,1,0.554,benign
2024-01-01 09:50:35,webcam,5.935,6449.8,7,0,0.233,benign
2024-01-01 09:50:40,webcam,17.556,3985.5,3,1,0.333,benign
2024-01-01 09:50:45,thermostat,6.77,2142.6,2,1,0.393,benign
2024-01-01 09:50:50,doorbell,13.534,5386.3,5,0,0.315,benign
2024-01-01 09:50:55,thermostat,10.096,4120.2,1,0,0.105,benign
2024-01-01 09:51:00,webcam,11.934,4721.2,1,0,0.44,benign
2024-01-01 09:51:05,doorbell,12.159,3905.2,1,1,0.456,benign
2024-01-01 09:51:10,baby_monitor,5.806,7961.6,4,1,0.331,benign
2024-01-01 09:51:15,baby_monitor,13.498,2662.9,2,0,0.073,benign
2024-01-01 09:51:20,doorbell,4.957,9250.2,3,1,0.298,benign
2024-01-01 09:51:25,doorbell,6.635,4414.0,3,0,0.197,benign
2024-01-01 09:51:30,thermostat,12.081,5275.2,2,2,0.091,benign
2024-01-01 09:51:35,thermostat,5.619,4137.8,0,0,0.167,benign
2024-01-01 09:51:40,doorbell,3.163,4075.0,1,0,0.577,benign
2024-01-01 09:51:45,doorbell,10.927,3822.8,2,0,0.296,benign
2024-01-01 09:51:50,webcam,4.074,5901.9,2,0,0.379,benign
2024-01-01 09:51:55,webcam,12.586,2883.8,0,0,0.358,benign
2024-01-01 09:52:00,webcam,8.088,5546.2,0,0,0.234,benign
2024-01-01 09:52:05,webcam,36.071,6869.0,5,0,0.886,attack
2024-01-01 09:52:10,webcam,10.767,5410.3,1,1,0.212,benign
2024-01-01 09:52:15,thermostat,41.641,20336.3,9,1,0.982,attack
2024-01-01 09:52:20,doorbell,12.237,3088.2,3,0,0.628,benign
2024-01-01 09:52:25,doorbell,5.594,6018.1,0,1,0.085,benign
2024-01-01 09:52:30,thermostat,8.318,5077.1,3,0,0.167,benign
2024-01-01 09:52:35,baby_monitor,10.851,7397.6,1,0,0.328,benign
2024-01-01 09:52:40,webcam,16.984,3717.2,3,0,0.281,benign
2024-01-01 09:52:45,webcam,12.287,9224.0,2,0,0.49,benign
2024-01-01 09:52:50,doorbell,16.333,1413.8,2,0,0.305,benign
2024-01-01 09:52:55,webcam,11.106,4505.7,1,0,0.407,benign
2024-01-01 09:53:00,webcam,14.885,2452.1,5,1,0.496,benign
2024-01-01 09:53:05,doorbell,10.452,7776.6,2,0,0.354,benign
2024-01-01 09:53:10,doorbell,14.616,4607.4,0,0,0.446,benign
2024-01-01 09:53:15,webcam,7.896,4742.5,3,0,0.594,benign
2024-01-01 09:53:20,doorbell,17.849,5664.9,2,1,0.204,benign
2024-01-01 09:53:25,doorbell,11.664,4992.8,4,1,0.394,benign
2024-01-01 09:53:30,doorbell,4.499,4109.4,2,1,0.058,benign
2024-01-01 09:53:35,doorbell,11.014,3115.0,4,1,0.165,benign
2024-01-01 09:53:40,doorbell,12.305,5252.8,5,1,0.431,benign
2024-01-01 09:53:45,baby_monitor,13.704,5568.3,1,0,0.51,benign
2024-01-01 09:53:50,webcam,20.578,6043.1,4,2,0.108,benign
2024-01-01 09:53:55,thermostat,7.314,7869.1,1,0,0.31,benign
2024-01-01 09:54:00,thermostat,20.64,1739.3,3,0,0.729,benign
2024-01-01 09:54:05,webcam,9.349,4898.4,2,0,0.422,benign
2024-01-01 09:54:10,doorbell,6.479,6787.6,4,1,0.059,benign
2024-01-01 09:54:15,webcam,7.39,4813.2,1,0,0.42,benign
2024-01-01 09:54:20,webcam,11.983,1492.7,5,2,0.115,benign
2024-01-01 09:54:25,thermostat,6.025,3063.4,3,2,0.263,benign
2024-01-01 09:54:30,webcam,7.959,5492.9,1,0,0.178,benign
2024-01-01 09:54:35,doorbell,10.892,5438.3,1,0,0.117,benign
2024-01-01 09:54:40,doorbell,17.787,6008.8,3,1,0.172,benign
2024-01-01 09:54:45,webcam,13.53,3828.5,4,0,0.228,benign
2024-01-01 09:54:50,webcam,9.523,5389.8,2,0,0.328,benign
2024-01-01 09:54:55,webcam,40.084,11618.9,6,1,0.945,attack
2024-01-01 09:55:00,webcam,10.415,5389.9,2,1,0.422,benign
2024-01-01 09:55:05,baby_monitor,5.191,5079.8,6,3,0.387,benign
2024-01-01 09:55:10,webcam,19.158,3768.7,3,0,0.342,benign
2024-01-01 09:55:15,doorbell,17.913,7337.3,4,0,0.051,benign
2024-01-01 09:55:20,doorbell,9.017,2441.5,0,0,0.296,benign
2024-01-01 09:55:25,doorbell,7.515,4787.6,3,0,0.138,benign
2024-01-01 09:55:30,doorbell,5.251,3735.6,2,0,0.284,benign
2024-01-01 09:55:35,doorbell,12.291,7751.3,4,0,0.099,benign
2024-01-01 09:55:40,doorbell,12.326,5897.6,0,0,0.399,benign
2024-01-01 09:55:45,doorbell,6.272,4026.0,3,1,0.536,benign
2024-01-01 09:55:50,doorbell,10.47,4580.4,2,1,0.09,benign
2024-01-01 09:55:55,baby_monitor,13.345,7791.9,1,1,0.316,benign
2024-01-01 09:56:00,doorbell,7.275,3580.6,3,0,0.415,benign
2024-01-01 09:56:05,webcam,8.51,2353.3,2,0,0.345,benign
2024-01-01 09:56:10,webcam,8.472,5436.5,3,1,0.089,benign
2024-01-01 09:56:15,baby_monitor,6.465,5470.5,2,0,0.201,benign
2024-01-01 09:56:20,doorbell,24.092,21999.0,7,0,0.791,attack
2024-01-01 09:56:25,webcam,4.114,6008.9,4,0,0.435,benign
2024-01-01 09:56:30,baby_monitor,8.27,7656.1,3,0,0.296,benign
2024-01-01 09:56:35,baby_monitor,8.328,2422.8,3,1,0.392,benign
2024-01-01 09:56:40,thermostat,9.069,3195.8,6,2,0.363,benign
2024-01-01 09:56:45,doorbell,11.562,5993.3,2,1,0.288,benign
2024-01-01 09:56:50,doorbell,5.04,3341.6,5,1,0.227,benign
2024-01-01 09:56:55,thermostat,5.516,2815.1,3,1,0.159,benign
2024-01-01 09:57:00,baby_monitor,6.386,7798.8,0,1,0.081,benign
2024-01-01 09:57:05,webcam,4.779,2570.1,1,0,0.073,benign
2024-01-01 09:57:10,webcam,12.147,4473.1,2,0,0.281,benign
2024-01-01 09:57:15,doorbell,22.636,15311.5,7,2,0.93,attack
2024-01-01 09:57:20,thermostat,9.198,6963.7,2,1,0.306,benign
2024-01-01 09:57:25,doorbell,6.127,2196.8,6,3,0.365,benign
2024-01-01 09:57:30,doorbell,7.864,5623.2,3,0,0.292,benign
2024-01-01 09:57:35,webcam,10.696,3664.4,4,1,0.041,benign
2024-01-01 09:57:40,webcam,10.928,5941.4,7,2,0.286,benign
2024-01-01 09:57:45,doorbell,5.633,3639.8,3,0,0.315,benign
2024-01-01 09:57:50,doorbell,8.989,7358.5,3,1,0.516,benign
2024-01-01 09:57:55,webcam,6.177,3648.5,1,0,0.592,benign
2024-01-01 09:58:00,doorbell,8.838,1307.0,3,1,0.259,benign
2024-01-01 09:58:05,webcam,6.848,3816.7,2,0,0.47,benign
2024-01-01 09:58:10,doorbell,19.701,4608.0,4,0,0.448,benign
2024-01-01 09:58:15,webcam,13.311,6623.5,4,1,0.153,benign
2024-01-01 09:58:20,webcam,11.14,3112.4,1,0,0.099,benign
2024-01-01 09:58:25,doorbell,8.18,3142.0,4,1,0.242,benign
2024-01-01 09:58:30,doorbell,13.482,6440.9,4,1,0.195,benign
2024-01-01 09:58:35,doorbell,9.109,2937.2,2,1,0.342,benign
2024-01-01 09:58:40,doorbell,18.802,4731.5,5,1,0.415,benign
2024-01-01 09:58:45,baby_monitor,14.077,4762.0,1,0,0.22,benign
2024-01-01 09:58:50,doorbell,7.838,5326.4,3,0,0.336,benign
2024-01-01 09:58:55,thermostat,17.845,3875.2,1,1,0.176,benign
2024-01-01 09:59:00,doorbell,8.199,3609.5,2,0,0.134,benign
2024-01-01 09:59:05,thermostat,20.214,5502.3,2,0,0.083,benign
2024-01-01 09:59:10,thermostat,18.268,3656.0,1,1,0.045,benign
2024-01-01 09:59:15,webcam,10.67,2960.0,0,0,0.081,benign
2024-01-01 09:59:20,webcam,4.195,6841.7,1,0,0.229,benign
2024-01-01 09:59:25,webcam,10.302,5732.1,3,0,0.18,benign
2024-01-01 09:59:30,doorbell,5.35,7651.3,5,2,0.187,benign
2024-01-01 09:59:35,baby_monitor,28.337,24359.3,7,1,0.952,attack
2024-01-01 09:59:40,thermostat,7.192,3097.8,4,2,0.544,benign
2024-01-01 09:59:45,baby_monitor,5.327,5144.6,1,1,0.365,benign
2024-01-01 09:59:50,doorbell,10.319,3476.6,1,0,0.263,benign
2024-01-01 09:59:55,thermostat,6.562,2522.6,3,1,0.208,benign
2024-01-01 10:00:00,baby_monitor,8.372,4329.2,5,1,0.469,benign
2024-01-01 10:00:05,doorbell,7.221,6472.3,6,1,0.47,benign
2024-01-01 10:00:10,doorbell,11.584,5412.4,3,1,0.281,benign
2024-01-01 10:00:15,thermostat,11.212,2913.7,1,1,0.172,benign
2024-01-01 10:00:20,webcam,8.066,4276.5,2,0,0.281,benign
2024-01-01 10:00:25,thermostat,11.84,4785.7,1,0,0.191,benign
2024-01-01 10:00:30,doorbell,15.714,2466.3,2,0,0.082,benign
2024-01-01 10:00:35,thermostat,2.908,6069.8,1,0,0.424,benign
2024-01-01 10:00:40,doorbell,7.028,4656.9,3,0,0.289,benign
2024-01-01 10:00:45,doorbell,5.844,2914.1,0,0,0.084,benign
2024-01-01 10:00:50,doorbell,6.735,2829.2,3,0,0.387,benign
2024-01-01 10:00:55,thermostat,2.618,6651.0,4,1,0.062,benign
2024-01-01 10:01:00,thermostat,2.842,4428.8,3,0,0.119,benign
